id_registro,fecha,estado_reporte,es_futuro_simulado,dia_semana,id_cuenta_google,nombre_cuenta_google,responsable_cuenta,codigo_pais,pais,region,moneda,id_alias,alias,producto,id_campana,nombre_campana,canal_anuncio,dispositivo,estrategia_puja,estado_campana,presupuesto_diario,impresiones,clics,ctr,cpc_medio,inversion,conversiones,tasa_conversion,cpa,arpu_esperado_7d,arpu_esperado_30d,ltr_esperado_365d,ingresos_esperados_7d,ingresos_esperados_30d,ingresos_ltr_esperados,roas_7d,roas_30d,roas_ltr,beneficio_esperado_30d,beneficio_esperado_ltr,ratio_rentabilidad_ltr,margen_beneficio_ltr,puntuacion_calidad,flag_calidad_datos,evento_sintetico
REC-004455,2026-06-15,historico,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-15,BB_MX_LRN_Y_09_15,Formación,CMP-009-15,MX_LRN_YouTube_GADS-009,YouTube,movil,Maximizar valor de conversion,activa,1200.0,139857,5033,0.03599,0.25,1267.68,178,0.03537,7.12,0.88,2.33,6.61,157.32,415.26,1176.07,0.1241,0.3276,0.9277,-852.42,-91.61,-0.0723,-0.0779,8,ok,sin_evento
REC-004478,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-08,BB_AU_FIT_S_10_08,Fitness,CMP-010-08,AU_FIT_Search_GADS-010,Busqueda,movil,Maximizar valor de conversion,activa,3000.0,13964,899,0.06441,1.21,1085.67,123,0.13682,8.83,2.08,5.53,14.53,255.58,680.0,1787.59,0.2354,0.6263,1.6465,-405.67,701.92,0.6465,0.3927,10,ok,sin_evento
REC-004492,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-22,BB_AU_GAM_DG_10_22,Juegos,CMP-010-22,AU_GAM_DemandGen_GADS-010,Demand Gen,movil,tCPA,activa,2200.0,31147,1350,0.04336,0.9,1220.5,73,0.05407,16.72,1.7,6.08,16.04,124.12,443.65,1170.73,0.1017,0.3635,0.9592,-776.85,-49.77,-0.0408,-0.0425,8,ok,sin_evento
REC-004489,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-19,BB_AU_LIF_D_10_19,Estilo de vida,CMP-010-19,AU_LIF_Discovery_GADS-010,Discovery,movil,Maximizar valor de conversion,activa,1200.0,52172,2294,0.04398,0.57,1304.8,123,0.05362,10.61,1.78,5.28,13.72,219.17,649.54,1687.46,0.168,0.4978,1.2933,-655.26,382.66,0.2933,0.2268,8,ok,sin_evento
REC-004476,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-06,BB_AU_LRN_PM_10_06,Formación,CMP-010-06,AU_LRN_PerformanceMax_GADS-010,Performance Max,movil,ROAS objetivo,activa,250.0,66841,3228,0.04831,0.09,293.08,270,0.08364,1.09,0.39,1.17,2.96,104.57,314.67,798.64,0.3568,1.0737,2.725,21.59,505.56,1.725,0.633,7,ok,sin_evento
REC-004477,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-07,BB_AU_LRN_Y_10_07,Formación,CMP-010-07,AU_LRN_YouTube_GADS-010,YouTube,movil,ROAS objetivo,activa,400.0,14151,533,0.03771,0.88,470.1,14,0.02627,33.58,2.92,7.82,22.25,40.93,109.53,311.46,0.0871,0.233,0.6625,-360.57,-158.64,-0.3375,-0.5093,9,ok,sin_evento
REC-004473,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-03,BB_AU_MOB_U_10_03,Contenido móvil,CMP-010-03,AU_MOB_UAC_GADS-010,UAC,movil,ROAS objetivo,activa,400.0,34699,1348,0.03887,0.33,439.37,95,0.07047,4.62,1.08,3.0,8.89,102.5,284.81,844.37,0.2333,0.6482,1.9218,-154.56,405.0,0.9218,0.4796,8,ok,sin_evento
REC-004491,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-21,BB_BR_ENT_D_10_21,Entretenimiento,CMP-010-21,BR_ENT_Display_GADS-010,Display,movil,Maximizar valor de conversion,activa,1600.0,104962,2385,0.02273,0.21,510.58,37,0.01551,13.8,1.22,3.27,8.98,45.28,121.07,332.28,0.0887,0.2371,0.6508,-389.51,-178.3,-0.3492,-0.5366,7,ok,sin_evento
REC-004498,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-28,BB_BR_ENT_D_10_28,Entretenimiento,CMP-010-28,BR_ENT_Discovery_GADS-010,Discovery,movil,Maximizar conversiones,activa,2200.0,47873,2522,0.0527,0.3,746.25,83,0.03291,8.99,0.66,2.14,5.94,54.71,177.99,493.06,0.0733,0.2385,0.6607,-568.26,-253.19,-0.3393,-0.5135,7,ok,sin_evento
REC-004484,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-14,BB_BR_GAM_PM_10_14,Juegos,CMP-010-14,BR_GAM_PerformanceMax_GADS-010,Performance Max,movil,tCPA,activa,250.0,66566,3870,0.05814,0.07,288.21,207,0.05349,1.39,0.37,0.96,2.89,76.87,198.93,598.65,0.2667,0.6902,2.0771,-89.28,310.44,1.0771,0.5186,8,ok,sin_evento
REC-004488,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-18,BB_BR_LRN_DG_10_18,Formación,CMP-010-18,BR_LRN_DemandGen_GADS-010,Demand Gen,tablet,Maximizar valor de conversion,activa,1600.0,92827,4467,0.04812,0.28,1240.15,114,0.02552,10.88,0.78,2.71,7.15,89.2,309.15,814.92,0.0719,0.2493,0.6571,-931.0,-425.23,-0.3429,-0.5218,7,ok,sin_evento
REC-004483,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,FR,Francia,Europa,EUR,ALIAS-10-13,BB_FR_ENT_Y_10_13,Entretenimiento,CMP-010-13,FR_ENT_YouTube_GADS-010,YouTube,movil,Maximizar valor de conversion,activa,400.0,51526,2030,0.0394,0.21,418.34,102,0.05025,4.1,0.93,3.12,8.04,94.63,318.43,820.5,0.2262,0.7612,1.9613,-99.91,402.16,0.9613,0.4901,9,ok,sin_evento
REC-004471,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,FR,Francia,Europa,EUR,ALIAS-10-01,BB_FR_FIT_D_10_01,Fitness,CMP-010-01,FR_FIT_Discovery_GADS-010,Discovery,movil,Maximizar conversiones,activa,1200.0,62501,3240,0.05185,0.4,1288.21,162,0.05,7.95,1.37,4.78,12.26,222.13,773.76,1985.33,0.1724,0.6006,1.5412,-514.45,697.12,0.5412,0.3511,8,ok,sin_evento
REC-004496,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,FR,Francia,Europa,EUR,ALIAS-10-26,BB_FR_FIT_D_10_26,Fitness,CMP-010-26,FR_FIT_Discovery_GADS-010,Discovery,movil,Maximizar valor de conversion,activa,1600.0,60908,3160,0.05189,0.5,1570.0,172,0.05443,9.13,1.63,4.67,11.84,280.16,802.45,2036.17,0.1784,0.5111,1.2969,-767.55,466.17,0.2969,0.2289,8,ok,sin_evento
REC-004480,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,FR,Francia,Europa,EUR,ALIAS-10-10,BB_FR_LRN_D_10_10,Formación,CMP-010-10,FR_LRN_Display_GADS-010,Display,movil,ROAS objetivo,activa,600.0,32722,815,0.02491,0.54,441.41,30,0.03681,14.71,1.48,4.58,13.19,44.5,137.46,395.75,0.1008,0.3114,0.8966,-303.95,-45.66,-0.1034,-0.1154,9,ok,sin_evento
REC-004497,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,FR,Francia,Europa,EUR,ALIAS-10-27,BB_FR_MOB_D_10_27,Contenido móvil,CMP-010-27,FR_MOB_Display_GADS-010,Display,movil,tCPA,activa,1600.0,80457,2134,0.02653,0.45,970.82,124,0.05811,7.83,1.17,3.7,10.23,144.59,458.53,1268.48,0.1489,0.4723,1.3066,-512.29,297.66,0.3066,0.2347,9,ok,sin_evento
REC-004472,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,GB,Reino Unido,Europa,GBP,ALIAS-10-02,BB_GB_ENT_D_10_02,Entretenimiento,CMP-010-02,GB_ENT_Display_GADS-010,Display,movil,Maximizar valor de conversion,activa,1600.0,49169,1122,0.02283,0.67,754.81,34,0.0303,22.2,1.91,4.88,15.31,64.92,165.76,520.39,0.086,0.2196,0.6894,-589.05,-234.42,-0.3106,-0.4505,7,ok,sin_evento
REC-004479,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,GB,Reino Unido,Europa,GBP,ALIAS-10-09,BB_GB_ENT_U_10_09,Entretenimiento,CMP-010-09,GB_ENT_UAC_GADS-010,UAC,movil,Maximizar valor de conversion,activa,2200.0,102670,5401,0.05261,0.48,2587.37,570,0.10554,4.54,1.14,3.09,9.59,652.04,1759.57,5465.96,0.252,0.6801,2.1126,-827.8,2878.59,1.1126,0.5266,9,ok,sin_evento
REC-004490,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,GB,Reino Unido,Europa,GBP,ALIAS-10-20,BB_GB_ENT_Y_10_20,Entretenimiento,CMP-010-20,GB_ENT_YouTube_GADS-010,YouTube,movil,Maximizar valor de conversion,activa,250.0,43491,1688,0.03884,0.15,246.93,58,0.03436,4.26,1.04,3.13,9.03,60.17,181.59,523.88,0.2437,0.7354,2.1216,-65.34,276.95,1.1216,0.5287,9,ok,sin_evento
REC-004485,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,GB,Reino Unido,Europa,GBP,ALIAS-10-15,BB_GB_GAM_D_10_15,Juegos,CMP-010-15,GB_GAM_Display_GADS-010,Display,escritorio,tCPA,activa,850.0,100469,2628,0.02616,0.37,966.09,80,0.03044,12.08,2.02,5.26,14.57,161.21,420.84,1165.43,0.1669,0.4356,1.2063,-545.25,199.34,0.2063,0.171,8,ok,sin_evento
REC-004494,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,GB,Reino Unido,Europa,GBP,ALIAS-10-24,BB_GB_GAM_PM_10_24,Juegos,CMP-010-24,GB_GAM_PerformanceMax_GADS-010,Performance Max,escritorio,Maximizar valor de conversion,activa,400.0,43620,2208,0.05064,0.18,395.98,253,0.11458,1.57,0.55,1.53,4.13,138.39,388.16,1043.81,0.3495,0.9803,2.636,-7.82,647.83,1.636,0.6206,9,ok,sin_evento
REC-004499,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,GB,Reino Unido,Europa,GBP,ALIAS-10-29,BB_GB_LRN_DG_10_29,Formación,CMP-010-29,GB_LRN_DemandGen_GADS-010,Demand Gen,movil,Maximizar valor de conversion,activa,1600.0,50172,2473,0.04929,0.74,1819.61,139,0.05621,13.09,2.39,6.4,18.23,332.72,889.92,2533.38,0.1829,0.4891,1.3923,-929.69,713.77,0.3923,0.2817,7,ok,sin_evento
REC-004493,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-23,BB_US_ENT_U_10_23,Entretenimiento,CMP-010-23,US_ENT_UAC_GADS-010,UAC,movil,ROAS objetivo,activa,850.0,117452,5841,0.04974,0.15,865.14,500,0.0856,1.73,0.65,1.7,4.51,326.8,851.27,2256.72,0.3777,0.984,2.6085,-13.87,1391.58,1.6085,0.6166,8,ok,sin_evento
REC-004475,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-05,BB_US_FIT_D_10_05,Fitness,CMP-010-05,US_FIT_Display_GADS-010,Display,movil,Maximizar valor de conversion,activa,3000.0,67225,1723,0.02564,0.6,1033.95,73,0.04237,14.16,2.52,7.29,19.46,183.99,532.12,1420.73,0.1779,0.5146,1.3741,-501.83,386.78,0.3741,0.2722,7,ok,sin_evento
REC-004481,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-11,BB_US_FIT_D_10_11,Fitness,CMP-010-11,US_FIT_Display_GADS-010,Display,escritorio,tCPA,activa,850.0,187249,3962,0.02116,0.22,878.98,87,0.02196,10.1,2.19,5.78,16.0,190.45,503.11,1391.58,0.2167,0.5724,1.5832,-375.87,512.6,0.5832,0.3684,7,ok,sin_evento
REC-004487,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-17,BB_US_FIT_PM_10_17,Fitness,CMP-010-17,US_FIT_PerformanceMax_GADS-010,Performance Max,movil,Maximizar conversiones,activa,250.0,96522,5597,0.05799,0.05,260.05,397,0.07093,0.66,0.22,0.57,1.82,89.32,227.58,721.44,0.3435,0.8751,2.7742,-32.47,461.39,1.7742,0.6395,7,ok,sin_evento
REC-004474,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-04,BB_US_FIT_S_10_04,Fitness,CMP-010-04,US_FIT_Search_GADS-010,Busqueda,movil,Maximizar conversiones,activa,850.0,33462,2115,0.06323,0.45,951.38,224,0.10591,4.25,1.05,3.45,9.54,235.59,773.63,2138.03,0.2476,0.8132,2.2473,-177.75,1186.65,1.2473,0.555,8,ok,sin_evento
REC-004486,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-16,BB_US_LIF_PM_10_16,Estilo de vida,CMP-010-16,US_LIF_PerformanceMax_GADS-010,Performance Max,movil,Maximizar conversiones,activa,1600.0,144616,7069,0.04889,0.22,1544.31,709,0.1003,2.18,0.64,1.84,5.37,455.79,1301.03,3805.59,0.2951,0.8425,2.4643,-243.28,2261.28,1.4643,0.5942,7,ok,sin_evento
REC-004482,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-12,BB_US_LRN_D_10_12,Formación,CMP-010-12,US_LRN_Discovery_GADS-010,Discovery,escritorio,Maximizar conversiones,activa,2200.0,107276,3971,0.03702,0.64,2538.08,205,0.05162,12.38,2.28,6.65,19.83,466.96,1364.16,4065.09,0.184,0.5375,1.6016,-1173.92,1527.01,0.6016,0.3756,8,ok,sin_evento
REC-004495,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-25,BB_US_MOB_DG_10_25,Contenido móvil,CMP-010-25,US_MOB_DemandGen_GADS-010,Demand Gen,movil,ROAS objetivo,activa,850.0,58019,2010,0.03464,0.5,1002.38,110,0.05473,9.11,1.8,4.24,12.86,197.51,466.9,1414.82,0.197,0.4658,1.4115,-535.48,412.44,0.4115,0.2915,9,ok,sin_evento
REC-004500,2026-06-15,historico,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,US,Estados Unidos,Norteamérica,USD,ALIAS-10-30,BB_US_MOB_D_10_30,Contenido móvil,CMP-010-30,US_MOB_Discovery_GADS-010,Discovery,movil,Maximizar valor de conversion,activa,1600.0,109656,5000,0.04561,0.33,1628.61,303,0.0606,5.37,1.44,3.89,10.33,436.23,1179.69,3128.97,0.2679,0.7244,1.9213,-448.92,1500.36,0.9213,0.4795,9,ok,sin_evento
REC-004509,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-09,BB_CA_ENT_PM_01_09,Entretenimiento,CMP-001-09,CA_ENT_PerformanceMax_GADS-001,Performance Max,movil,tCPA,activa,850.0,74234,4134,0.05569,0.2,828.24,313,0.07571,2.65,0.66,2.41,6.1,205.46,754.39,1909.86,0.2481,0.9108,2.3059,-73.85,1081.62,1.3059,0.5663,7,ok,sin_evento
REC-004518,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-18,BB_CA_FIT_S_01_18,Fitness,CMP-001-18,CA_FIT_Search_GADS-001,Busqueda,movil,ROAS objetivo,activa,250.0,44234,3543,0.0801,0.07,264.81,333,0.09399,0.8,0.31,0.83,2.17,104.39,277.05,722.76,0.3942,1.0462,2.7294,12.24,457.95,1.7294,0.6336,7,ok,sin_evento
REC-004515,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-15,BB_CA_FIT_U_01_15,Fitness,CMP-001-15,CA_FIT_UAC_GADS-001,UAC,movil,Maximizar valor de conversion,activa,1600.0,46383,1883,0.04061,0.78,1474.49,136,0.07223,10.84,1.78,4.6,14.56,241.87,625.33,1979.71,0.164,0.4241,1.3426,-849.16,505.22,0.3426,0.2552,8,ok,sin_evento
REC-004501,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-01,BB_CA_GAM_D_01_01,Juegos,CMP-001-01,CA_GAM_Discovery_GADS-001,Discovery,escritorio,tCPA,activa,600.0,37847,1927,0.05093,0.36,695.55,62,0.03217,11.22,1.98,5.19,15.09,122.55,321.79,935.85,0.1762,0.4626,1.3455,-373.76,240.3,0.3455,0.2568,8,ok,sin_evento
REC-004505,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-05,BB_CA_GAM_D_01_05,Juegos,CMP-001-05,CA_GAM_Discovery_GADS-001,Discovery,movil,ROAS objetivo,activa,2200.0,46969,2430,0.05176,0.66,1603.39,129,0.05309,12.43,1.83,5.32,14.01,236.4,686.29,1806.94,0.1474,0.428,1.1269,-917.1,203.55,0.1269,0.1126,9,ok,sin_evento
REC-004502,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-02,BB_CA_GAM_S_01_02,Juegos,CMP-001-02,CA_GAM_Search_GADS-001,Busqueda,movil,Maximizar valor de conversion,activa,250.0,19597,1501,0.07662,0.18,272.83,161,0.10726,1.69,0.53,1.38,4.3,85.01,221.61,692.72,0.3116,0.8123,2.539,-51.22,419.89,1.539,0.6061,7,ok,sin_evento
REC-004514,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-14,BB_CA_LRN_DG_01_14,Formación,CMP-001-14,CA_LRN_DemandGen_GADS-001,Demand Gen,movil,tCPA,activa,250.0,43466,1858,0.04275,0.16,290.62,128,0.06889,2.27,0.68,1.89,5.71,86.62,241.86,730.65,0.2981,0.8322,2.5141,-48.76,440.03,1.5141,0.6022,10,ok,sin_evento
REC-004527,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,CA,Canadá,Norteamérica,CAD,ALIAS-01-27,BB_CA_MOB_S_01_27,Contenido móvil,CMP-001-27,CA_MOB_Search_GADS-001,Busqueda,escritorio,tCPA,activa,1600.0,15609,1255,0.08044,1.07,1337.69,115,0.09163,11.63,1.21,3.1,9.67,138.83,356.98,1111.59,0.1038,0.2669,0.831,-980.71,-226.1,-0.169,-0.2034,9,ok,sin_evento
REC-004528,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-28,BB_US_ENT_DG_01_28,Entretenimiento,CMP-001-28,US_ENT_DemandGen_GADS-001,Demand Gen,movil,Maximizar conversiones,activa,600.0,126918,5059,0.03987,0.14,703.41,240,0.04744,2.93,0.83,2.31,6.99,199.56,555.0,1678.64,0.2837,0.789,2.3864,-148.41,975.23,1.3864,0.581,7,ok,sin_evento
REC-004525,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-25,BB_US_ENT_D_01_25,Entretenimiento,CMP-001-25,US_ENT_Discovery_GADS-001,Discovery,escritorio,Maximizar valor de conversion,activa,850.0,137509,6013,0.04373,0.16,969.9,357,0.05937,2.72,0.8,2.41,6.66,284.43,859.35,2378.4,0.2933,0.886,2.4522,-110.55,1408.5,1.4522,0.5922,9,ok,sin_evento
REC-004504,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-04,BB_US_ENT_U_01_04,Entretenimiento,CMP-001-04,US_ENT_UAC_GADS-001,UAC,movil,ROAS objetivo,activa,2200.0,102050,4454,0.04365,0.54,2405.84,281,0.06309,8.56,1.57,4.95,13.94,442.29,1389.9,3917.47,0.1838,0.5777,1.6283,-1015.94,1511.63,0.6283,0.3859,7,ok,sin_evento
REC-004521,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-21,BB_US_FIT_D_01_21,Fitness,CMP-001-21,US_FIT_Display_GADS-001,Display,movil,Maximizar valor de conversion,activa,850.0,91295,2211,0.02422,0.41,900.72,91,0.04116,9.9,2.1,5.82,17.19,191.4,529.57,1564.02,0.2125,0.5879,1.7364,-371.15,663.3,0.7364,0.4241,8,ok,sin_evento
REC-004506,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-06,BB_US_FIT_U_01_06,Fitness,CMP-001-06,US_FIT_UAC_GADS-001,UAC,movil,Maximizar conversiones,activa,400.0,105882,4484,0.04236,0.1,442.8,346,0.07716,1.28,0.37,1.15,3.46,126.97,399.11,1196.35,0.2867,0.9013,2.7018,-43.69,753.55,1.7018,0.6299,8,ok,sin_evento
REC-004520,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-20,BB_US_FIT_U_01_20,Fitness,CMP-001-20,US_FIT_UAC_GADS-001,UAC,tablet,Maximizar conversiones,activa,3000.0,57520,2676,0.04652,0.95,2538.46,147,0.05493,17.27,2.16,5.14,15.86,317.41,756.1,2331.05,0.125,0.2979,0.9183,-1782.36,-207.41,-0.0817,-0.089,8,ok,sin_evento
REC-004503,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-03,BB_US_FIT_Y_01_03,Fitness,CMP-001-03,US_FIT_YouTube_GADS-001,YouTube,movil,ROAS objetivo,activa,600.0,29721,910,0.03063,0.74,669.62,52,0.05714,12.88,2.23,5.71,18.09,115.73,296.69,940.8,0.1728,0.4431,1.405,-372.93,271.18,0.405,0.2882,8,ok,sin_evento
REC-004523,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-23,BB_US_GAM_DG_01_23,Juegos,CMP-001-23,US_GAM_DemandGen_GADS-001,Demand Gen,movil,tCPA,activa,850.0,124476,5303,0.0426,0.16,871.03,240,0.04526,3.63,0.98,2.71,8.19,234.1,650.05,1965.5,0.2688,0.7463,2.2565,-220.98,1094.47,1.2565,0.5568,8,ok,sin_evento
REC-004516,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-16,BB_US_GAM_D_01_16,Juegos,CMP-001-16,US_GAM_Discovery_GADS-001,Discovery,movil,tCPA,activa,600.0,59581,2831,0.04752,0.23,664.2,246,0.0869,2.7,0.83,2.18,6.71,204.41,536.95,1651.32,0.3078,0.8084,2.4862,-127.25,987.12,1.4862,0.5978,10,ok,sin_evento
REC-004526,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-26,BB_US_GAM_D_01_26,Juegos,CMP-001-26,US_GAM_Discovery_GADS-001,Discovery,movil,tCPA,activa,2200.0,92499,4562,0.04933,0.52,2359.93,239,0.05239,9.87,2.24,5.89,16.32,534.57,1408.45,3901.01,0.2265,0.5968,1.653,-951.48,1541.08,0.653,0.395,7,ok,sin_evento
REC-004529,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-29,BB_US_GAM_D_01_29,Juegos,CMP-001-29,US_GAM_Display_GADS-001,Display,tablet,Maximizar conversiones,activa,250.0,163239,3399,0.02083,0.08,268.68,88,0.02589,3.05,0.88,2.73,7.23,77.28,240.11,635.98,0.2876,0.8937,2.3671,-28.57,367.3,1.3671,0.5775,6,ok,sin_evento
REC-004513,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-13,BB_US_GAM_PM_01_13,Juegos,CMP-001-13,US_GAM_PerformanceMax_GADS-001,Performance Max,movil,Maximizar valor de conversion,activa,2200.0,146472,6216,0.04244,0.38,2389.29,468,0.07529,5.11,1.55,3.76,10.77,725.39,1760.48,5041.8,0.3036,0.7368,2.1102,-628.81,2652.51,1.1102,0.5261,7,ok,sin_evento
REC-004507,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-07,BB_US_GAM_U_01_07,Juegos,CMP-001-07,US_GAM_UAC_GADS-001,UAC,movil,ROAS objetivo,activa,2200.0,59971,2714,0.04526,0.88,2387.8,226,0.08327,10.57,2.12,6.38,17.95,478.95,1441.97,4056.29,0.2006,0.6039,1.6988,-945.83,1668.49,0.6988,0.4113,8,ok,sin_evento
REC-004510,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-10,BB_US_GAM_U_01_10,Juegos,CMP-001-10,US_GAM_UAC_GADS-001,UAC,movil,ROAS objetivo,activa,400.0,95004,5187,0.0546,0.08,439.28,397,0.07654,1.11,0.42,1.0,3.03,167.73,398.73,1201.38,0.3818,0.9077,2.7349,-40.55,762.1,1.7349,0.6344,9,ok,sin_evento
REC-004524,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-24,BB_US_GAM_U_01_24,Juegos,CMP-001-24,US_GAM_UAC_GADS-001,UAC,movil,Maximizar valor de conversion,activa,850.0,74272,3654,0.0492,0.23,846.01,234,0.06404,3.62,0.9,2.71,8.17,209.6,634.35,1911.8,0.2478,0.7498,2.2598,-211.66,1065.79,1.2598,0.5575,8,ok,sin_evento
REC-004508,2026-06-16,historico,False,martes,GADS-001,Basebone_US_Core,Growth US,US,Estados Unidos,Norteamérica,USD,ALIAS-01-08,BB_US_LIF_PM_01_08,Estilo de vida,CMP-001-08,US_LIF_PerformanceMax_GADS-001,Performance Max,movil,Maximizar conversiones,activa,400.0,144150,6061,0.04205,0.07,402.24,535,0.08827,0.75,0.23,0.76,2.06,125.19,404.09,1101.01,0.3112,1.0046,2.7372,1.85,698.77,1.7372,0.6347,8,ok,sin_evento
